ea_id,futbin_id,card_name,short_name,long_name,player_positions,overall,club_name,league_name,league_level,nationality,pace,shooting,passing,dribbling,defending,physic
241994,9930,Toyokawa,Y. Toyokawa,豊川 雄太,"ST, CF",67,Cerezo Osaka,Japanese J. League Division 1,1,Japan,81,66,56,68,21,60
241999,9933,Billong,J. Billong,Jean-Claude Billong,CB,67,Clermont Foot 63,French Ligue 1,1,France,51,34,46,45,67,77
242058,9948,Shibato,K. Shibato,柴戸 海,"CDM, CM",67,Urawa Red Diamonds,Japanese J. League Division 1,1,Japan,55,50,61,65,62,68
242183,9981,Otto,D. Otto,David Otto,ST,67,SSV Jahn Regensburg,German 2. Bundesliga,2,Germany,71,68,54,67,27,61
242253,10004,Toye,M. Toye,Mason Toye,ST,67,Club de Foot Montréal,USA Major League Soccer,1,United States,73,69,44,63,30,68
242284,10011,Dauda,M. Dauda,Mohammed Dauda,"ST, LW, CF",67,FC Cartagena,Spanish Segunda División,2,Ghana,85,65,55,70,23,60
242332,10024,Busio,G. Busio,Gianluca Busio,"CM, CAM, CDM",67,Venezia FC,Italian Serie A,1,United States,64,62,65,71,59,65
242393,10043,Hussein,B. Hussein,Bilal Hussein,"CM, RM",67,AIK,Swedish Allsvenskan,1,Sweden,67,56,67,69,56,63
242427,10052,Mora,A. Mora,Adrián Mora Barraza,CB,67,Fútbol Club Juárez,Mexican Liga MX,1,Mexico,67,29,45,41,67,73
242533,10077,Cascante,J. Cascante,Julio César Cascante Solórzano,"CB, RB",67,Austin FC,USA Major League Soccer,1,Costa Rica,50,37,46,49,65,73
242547,10082,Scherzer,J. Scherzer,Jonathan Scherzer,LB,67,RZ Pellets Wolfsberger AC,Austrian Football Bundesliga,1,Austria,68,42,58,65,65,72
242654,10119,Carbonero,J. Carbonero,Johan Stiven Carbonero Balanta,"LM, RM",67,Gimnasia y Esgrima La Plata,Argentina Primera División,1,Colombia,89,63,53,70,19,61
242753,10152,Trouillet,A. Trouillet,Alexis Trouillet,CM,67,AJ Auxerre,French Ligue 2,2,France,65,48,67,73,57,56
242774,10155,Oki,Y. Oki,沖 悠哉,GK,67,Kashima Antlers,Japanese J. League Division 1,1,Japan,,,,,,
242802,10160,San Román,San Román,Miguel San Román Ferrándiz,GK,67,SD Huesca,Spanish Segunda División,2,Spain,,,,,,
242863,10173,Al Hassan,A. Al Hassan,Ali Sadiq Al-Hassan,"CDM, CM",67,Al Nassr,Saudi Abdul L. Jameel League,1,Saudi Arabia,68,51,61,64,61,70
242908,10182,Clarke,J. Clarke,Jack Clarke,"RM, LM",67,Tottenham Hotspur,English Premier League,1,England,75,60,61,72,25,53
242937,10188,Ndlovu,S. Ndlovu,Siphesihle Ndlovu,"CM, LM, LB",67,Orlando Pirates,South African Premier Division,1,South Africa,76,63,65,70,61,51
242946,10189,Afolayan,D. Afolayan,Oladapo Joshua Afolayan,"LM, LW",67,Bolton Wanderers,English League One,3,England,81,59,59,70,43,60
242999,10207,Álex Collado,Álex Collado,Álex Collado Gutiérrez,"RW, CM",67,FC Barcelona,Spain Primera Division,1,Spain,63,65,70,70,56,39
243100,10236,Li Shuai,Li Shuai,李帅,"LB, LWB",67,Dalian Professional Football Club,Chinese Super League,1,China PR,77,41,58,65,61,72
243123,10240,Sugita,Y. Sugita,杉田 祐希也,"RW, LW",67,IK Sirius,Swedish Allsvenskan,1,Japan,81,60,61,71,30,47
243125,10241,Strand,S. Strand,Simon Strand,LB,67,IF Elfsborg,Swedish Allsvenskan,1,Sweden,85,31,55,63,60,66
243129,10244,Callegari,S. Callegari,Stefano Callegari,CB,67,Platense,Argentina Primera División,1,Argentina,51,33,50,46,68,69
243134,10247,Ramazani,L. Ramazani,Largie Ramazani,"RM, LM, ST",67,Unión Deportiva Almería,Spanish Segunda División,2,Belgium,83,59,59,71,33,56
243185,10261,Wiśniewski,P. Wiśniewski,Przemysław Wiśniewski,CB,67,Górnik Zabrze,Polish T-Mobile Ekstraklasa,1,Poland,85,25,45,50,66,76
243222,10269,Slisz,B. Slisz,Bartosz Slisz,"CM, CDM",67,Legia Warszawa,Polish T-Mobile Ekstraklasa,1,Poland,69,54,62,65,67,73
243304,18327,Zubiaurre,Zubiaurre,Andoni Zubiaurre Dorronsoro,GK,67,Real Sociedad B,Spanish Segunda División,2,Spain,,,,,,
243478,10332,Loiodice,E. Loiodice,Enzo Loiodice,"CM, CDM",67,Unión Deportiva Las Palmas,Spanish Segunda División,2,France,57,53,63,72,59,60
243481,10333,Pedersen,M. Pedersen,Marcus Holmgren Pedersen,RB,67,Feyenoord,Holland Eredivisie,1,Norway,89,48,56,66,58,65
243520,10339,McCann,A. McCann,Alistair Edward McCann,CM,67,Preston North End,English League Championship,2,Northern Ireland,70,59,61,68,65,69
243549,10349,Hosseini,M. Hosseini,Seyed Majid Hosseini,"CB, CDM",67,Yukatel Kayserispor,Turkish Süper Lig,1,Iran,64,28,46,49,70,68
243606,10368,Lewis-Potter,K. Lewis-Potter,Keane Lewis-Potter,"LM, LW",67,Hull City,English League Championship,2,England,80,63,61,69,30,58
243632,10379,Abi,C. Abi,Charles Nathan Abi,ST,67,En Avant de Guingamp,French Ligue 2,2,France,77,64,59,67,28,63
243642,10383,Tchimbembé,W. Tchimbembé,Warren Tchimbembé,"CM, LM",67,FC Metz,French Ligue 1,1,France,83,64,64,68,58,59
243646,10384,Nygren,B. Nygren,Erik Benjamin Nygren,"RW, ST, CAM",67,SC Heerenveen,Holland Eredivisie,1,Sweden,64,65,65,68,20,59
243664,10389,Rieder,F. Rieder,Florian Rieder,"LM, RM, CM",67,SK Austria Klagenfurt,Austrian Football Bundesliga,1,Austria,73,52,65,69,57,66
243733,10402,Saddiki,D. Saddiki,Driess Saddiki,"CDM, CM",67,Willem II,Holland Eredivisie,1,Morocco,76,54,59,62,66,75
243749,18335,Mamba,S. Mamba,Streli Mamba,"ST, RM",67,F.C. Hansa Rostock,German 2. Bundesliga,2,Germany,92,65,45,67,26,66
243834,10425,Ilić,L. Ilić,Luka Ilić,"CAM, CM",67,FC Twente,Holland Eredivisie,1,Serbia,77,53,67,70,41,59
243852,10432,Motshwari,B. Motshwari,Ben Motshwari,"CM, CAM, RM",67,Orlando Pirates,South African Premier Division,1,South Africa,76,58,66,69,55,67
243882,10444,Dörfler,J. Dörfler,Johannes Dörfler,"RB, RM, LM",67,SC Paderborn 07,German 2. Bundesliga,2,Germany,75,52,59,66,61,74
243886,10445,Mølgaard,T. Mølgaard,Tobias Mølgaard Henriksen,RB,67,Vejle Boldklub,Danish Superliga,1,Denmark,75,45,55,63,62,75
243925,10453,Behrens,M. Behrens,Morten Jens Behrens,GK,67,SV Darmstadt 98,German 2. Bundesliga,2,Germany,,,,,,
243944,10455,Lozano,N. Lozano,Neyder Yessy Lozano Rentería,CB,67,Granada CF,Spain Primera Division,1,Colombia,62,42,48,54,65,75
243968,10461,De Bruyn,A. De Bruyn,Alexandre De Bruyn,"CAM, CM, CF",67,KAA Gent,Belgian Jupiler Pro League,1,Belgium,73,68,62,74,34,56
243995,10467,Lomotey,E. Lomotey,Emmanuel Addoquaye Lomotey,"CDM, CB, CM",67,Amiens SC,French Ligue 2,2,Ghana,65,48,55,57,67,81
244022,10475,Sissoko,I. Sissoko,Ibrahim Sissoko,ST,67,Chamois Niortais Football Club,French Ligue 2,2,France,71,68,53,63,32,69
244023,10476,Mörschel,H. Mörschel,Heinz Robert Mörschel,"CAM, CM, ST",67,SG Dynamo Dresden,German 2. Bundesliga,2,Dominican Republic,68,65,63,68,37,61
244034,10479,Kopacz,D. Kopacz,David Peter Kopacz,"CAM, LM, RM",67,FC Würzburger Kickers,German 3. Bundesliga,3,Poland,73,59,65,72,38,58
244212,10529,Sokołowski,P. Sokołowski,Patryk Sokołowski,CDM,67,Piast Gliwice,Polish T-Mobile Ekstraklasa,1,Poland,65,49,61,66,63,71
244234,10532,Opoku,A. Opoku,Aaron Opoku-Tiawiah,"LM, LW, RW",67,VfL Osnabrück,German 3. Bundesliga,3,Germany,82,49,64,71,39,62
244258,10539,Zagorac,D. Zagorac,Danijel Zagorac,GK,67,Dinamo Zagreb,Croatian Prva HNL,1,Croatia,,,,,,
244266,18357,Menalo,L. Menalo,Luka Menalo,"LW, RW",67,Dinamo Zagreb,Croatian Prva HNL,1,Bosnia and Herzegovina,78,61,59,72,26,54
244288,10554,Idah,A. Idah,Adam Uche Idah,ST,67,Norwich City,English Premier League,1,Republic of Ireland,72,68,42,64,22,66
244318,18360,Lapoussin,L. Lapoussin,Loïc Andre Terry Lapoussin,"LM, CAM, LWB",67,Royale Union Saint-Gilloise,Belgian Jupiler Pro League,1,Madagascar,70,58,64,67,61,63
244375,10569,Andrievskyi,O. Andrievskyi,Oleksandr Andrievskyi,"CDM, CM",67,Dynamo Kyiv,Ukrainian Premier League,1,Ukraine,66,51,62,50,64,59
244394,18366,Clemente,Clemente,Enrique Clemente Maza,"CB, LB",67,Real Zaragoza,Spanish Segunda División,2,Spain,70,31,54,51,67,67
244486,19729,Eskihellaç,M. Eskihellaç,Mustafa Eskihellaç,"RM, LM",67,Yeni Malatyaspor,Turkish Süper Lig,1,Turkey,85,58,62,70,27,51
244559,10617,Carlos Mendes Gomes,Carlos Mendes Gomes,Carlos Mendes Gomes,"LW, LM",67,Luton Town,English League Championship,2,Spain,82,64,60,68,31,56
244603,10628,Omeragic,B. Omeragic,Bećir Omeragić,"CB, RB",67,FC Zürich,Swiss Super League,1,Switzerland,75,35,55,54,66,70
244654,10635,Osako,K. Osako,大迫 圭介,GK,67,Sanfrecce Hiroshima,Japanese J. League Division 1,1,Japan,,,,,,
244669,10640,Hjulmand,M. Hjulmand,Morten Due Hjulmand,"CM, CDM",67,Lecce,Italian Serie B,2,Denmark,64,53,62,66,59,73
244694,10651,Sabaly,C. Sabaly,Cheikh Tidiane Sabaly,"LM, RW, ST",67,FC Metz,French Ligue 1,1,Senegal,81,58,60,71,18,40
244753,18383,Keita,J. Keita,Abdoulaye Jules Keita,LW,67,Racing Club de Lens,French Ligue 1,1,Guinea,92,62,53,73,32,44
244812,10680,Celic,N. Celic,Nemanja Celic,"CDM, CB",67,SV Darmstadt 98,German 2. Bundesliga,2,Austria,57,47,63,59,65,76
244887,10697,Decostere,R. Decostere,Robbe Decostere,"RWB, RM, CDM",67,KSV Cercle Brugge,Belgian Jupiler Pro League,1,Belgium,75,44,60,66,63,66
244889,10698,Vanhoutte,C. Vanhoutte,Charles Vanhoutte,"CDM, CM",67,KSV Cercle Brugge,Belgian Jupiler Pro League,1,Belgium,64,54,59,65,62,70
244941,10712,Fischer,M. Fischer,Manfred Fischer,"CAM, CM, LM",67,FK Austria Wien,Austrian Football Bundesliga,1,Austria,70,63,66,68,43,68
244947,10716,Pons,L. Pons,Luciano Daniel Pons,ST,67,Club Atlético Banfield,Argentina Primera División,1,Argentina,54,69,50,61,22,66
244949,10718,Pierrot,F. Pierrot,Frantzdy Pierrot,ST,67,En Avant de Guingamp,French Ligue 2,2,Haiti,64,69,50,58,27,79
245016,10730,Ciss,A. Ciss,Amadou Ciss,"LM, ST, RM",67,Amiens SC,French Ligue 2,2,Senegal,80,59,61,68,54,73
245022,10732,Opoku,N. Opoku,Nicholas Opoku,CB,67,Amiens SC,French Ligue 2,2,Ghana,66,37,43,48,66,75
245098,10761,Osaki,L. Osaki,大崎 玲央,CB,67,Vissel Kobe,Japanese J. League Division 1,1,Japan,52,37,54,45,66,73
245218,10786,Guillemenot,J. Guillemenot,Jérémy Bruno Guillemenot,"ST, CAM",67,FC St. Gallen 1879,Swiss Super League,1,Switzerland,76,65,64,69,37,66
245219,18402,Juan Hernández,Juan Hernández,Juan Hernández García,"LM, CM, ST",67,AD Alcorcón,Spanish Segunda División,2,Spain,61,62,66,67,24,46
245287,18407,Sergio López,Sergio López,Sergio López Galache,RB,67,FC Basel 1893,Swiss Super League,1,Spain,76,55,63,68,62,57
245392,10824,Botos,G. Botos,Ioannis-Foivos Botos,"CAM, RW",67,Go Ahead Eagles,Holland Eredivisie,1,Greece,68,55,68,73,48,54
245492,10841,Boussefiane,H. Boussefiane,Hicham Boussefiane,"RM, LW",67,Málaga CF,Spanish Segunda División,2,Morocco,87,60,58,69,32,45
245528,10853,Edu Espiau,Edu Espiau,Eduardo David Espiau Hernández,ST,67,SD Ponferradina,Spanish Segunda División,2,Spain,70,66,54,64,25,59
245537,10856,Ceïde,E. Ceïde,Emil Konradsen Ceïde,"LW, RW",67,Rosenborg BK,Norwegian Eliteserien,1,Norway,83,55,57,74,33,50
245732,10887,Kampetsis,A. Kampetsis,Anargyros Kampetsis,"LW, ST",67,Willem II,Holland Eredivisie,1,Greece,76,65,60,69,28,66
245898,10920,Elva,C. Elva,Caniggia Ginola Elva,"LM, ST, RW",67,FC Ingolstadt 04,German 2. Bundesliga,2,Canada,92,56,55,70,26,69
245983,10929,Cho Jae Wan,Cho Jae Wan,조재완 Jae Wan Cho,"LW, ST",67,Gangwon FC,Korean K League 1,1,Korea Republic,84,64,57,69,31,68
246057,10953,Sebastián Méndez,Sebastián Méndez,Jhegson Sebastián Méndez Carabalí,"CDM, CM",67,Orlando City Soccer Club,USA Major League Soccer,1,Ecuador,67,58,63,63,65,67
246107,10970,Palacios,M. Palacios,Matías Damián Palacios,CAM,67,FC Basel 1893,Swiss Super League,1,Argentina,68,60,69,71,46,48
246159,10990,Laird,E. Laird,Ethan Laird,RWB,67,Swansea City,English League Championship,2,England,81,54,60,66,63,70
246256,11015,Rhein,S. Rhein,Simon Rhein,"CDM, CM",67,F.C. Hansa Rostock,German 2. Bundesliga,2,Germany,67,42,67,65,63,67
246282,11022,Salva Ferrer,Salva Ferrer,Salvador Ferrer Canals,"RB, CB",67,Spezia,Italian Serie A,1,Spain,70,35,56,61,65,70
246298,18422,Sidibé,K. Sidibé,Kalidou Sidibé,"CDM, CM, CB",67,US Quevilly Rouen Métropole,French Ligue 2,2,France,46,45,55,57,66,73
246406,11054,Arreaga,X. Arreaga,Xavier Ricardo Arreaga Bermello,CB,67,Seattle Sounders FC,USA Major League Soccer,1,Ecuador,47,24,45,33,69,73
246438,11066,Fujimoto,N. Fujimoto,藤本 憲明,ST,67,Shimizu S-Pulse,Japanese J. League Division 1,1,Japan,77,68,55,67,29,61
246450,11071,Cabral,K. Cabral,Kévin Cabral,"LM, ST, LW",67,LA Galaxy,USA Major League Soccer,1,France,80,59,59,71,35,59
246659,11106,Valdo,Valdo,Andrevaldo De Jesus Santos,CB,67,Shimizu S-Pulse,Japanese J. League Division 1,1,Brazil,69,38,41,45,68,72
246787,18437,Hugo Vallejo,Hugo Vallejo,Hugo Claudio Vallejo Avilés,"LM, RM",67,Real Valladolid CF,Spanish Segunda División,2,Spain,64,65,64,71,36,54
246803,11148,Jones,D. Jones,DeJuan Lytelle Jones,"LB, LM",67,New England Revolution,USA Major League Soccer,1,United States,83,56,61,66,63,72
246808,11151,Hirose,R. Hirose,広瀬 陸斗,"RB, LB",67,Kashima Antlers,Japanese J. League Division 1,1,Japan,79,38,59,63,62,65
246814,11152,Jóhannesson,I. Jóhannesson,Ísak Bergmann Jóhannesson,"CAM, CM, RW",67,F.C. København,Danish Superliga,1,Iceland,71,59,68,69,41,59
246866,19780,Pedro Pelágio,Pedro Pelágio,Pedro Henrique Rocha Pelágio,"CM, CDM",67,Clube Sport Marítimo,Portuguese Liga ZON SAGRES,1,Portugal,63,54,68,69,56,66
246937,11191,Um Won Sang,Um Won Sang,Won Sang Um,"RW, LW",67,GwangJu FC,Korean K League 1,1,Korea Republic,93,57,56,69,38,60
247112,11241,Dewaele,S. Dewaele,Sieben Dewaele,"CDM, CM, LB",67,AS Nancy Lorraine,French Ligue 2,2,Belgium,66,47,68,66,63,60
247264,11285,Seko,A. Seko,瀬古 歩夢,CB,67,Cerezo Osaka,Japanese J. League Division 1,1,Japan,60,35,50,55,68,70
247266,11286,Araki,H. Araki,荒木 隼人,CB,67,Sanfrecce Hiroshima,Japanese J. League Division 1,1,Japan,52,27,49,52,69,71
247360,11309,Stergiou,L. Stergiou,Leonidas Stergiou,CB,67,FC St. Gallen 1879,Swiss Super League,1,Switzerland,65,32,46,48,68,72
247539,11349,Scheidler,A. Scheidler,Aurélien Scheidler,ST,67,Dijon FCO,French Ligue 2,2,France,54,69,51,59,31,75
247771,11406,Deman,O. Deman,Olivier Deman,"ST, CAM, LW",67,KSV Cercle Brugge,Belgian Jupiler Pro League,1,Belgium,76,64,61,69,45,65
247885,11427,Vaca,R. Vaca,Ramiro Vaca Ponce,"LW, LM, CAM",67,K Beerschot VA,Belgian Jupiler Pro League,1,Bolivia,73,66,63,71,26,37
247912,11439,Gheorghe,I. Gheorghe,Ion Gheorghe,"CAM, CM, RW",67,FC Voluntari,Romanian Liga I,1,Romania,87,62,64,69,34,60
248009,11459,Rodríguez,J. Rodríguez,Jonathan Emanuel Rodríguez,"CDM, CM",67,CFR Cluj,Romanian Liga I,1,Argentina,70,62,69,69,62,63
248018,11463,Vlad,A. Vlad,Andrei Daniel Vlad,GK,67,FCSB (Steaua),Romanian Liga I,1,Romania,,,,,,
248080,19801,Filipe Nascimento,Filipe Nascimento,Filipe Guterres Nascimento,"CM, CDM",67,Radomiak Radom,Polish T-Mobile Ekstraklasa,1,Portugal,76,59,68,69,54,59
248092,11482,Erico,Erico,Erico Constantino da Silva,CB,67,AFC UTA Arad,Romanian Liga I,1,Brazil,69,32,40,49,66,78
248105,11485,Ghiță,V. Ghiță,Virgil Eugen Ghiță,CB,67,FC Farul Constanța,Romanian Liga I,1,Romania,57,44,50,49,67,73
248174,18469,Boujellab,N. Boujellab,Nassim Boujellab,"CAM, ST, CM",67,FC Ingolstadt 04,German 2. Bundesliga,2,Morocco,70,60,62,74,50,52
248201,11509,Minchev,M. Minchev,Martin Yankov Minchev,"ST, LM, RM",67,AC Sparta Praha,Czech Republic Gambrinus Liga,1,Bulgaria,79,67,59,68,27,65
248470,11578,Handl,J. Handl,Johannes Handl,CB,67,FK Austria Wien,Austrian Football Bundesliga,1,Austria,55,30,43,43,66,77
248471,11579,Taferner,M. Taferner,Matthäus Taferner,CM,67,RZ Pellets Wolfsberger AC,Austrian Football Bundesliga,1,Austria,73,60,66,71,58,54
248602,11598,Greaves,J. Greaves,Jacob Greaves,CB,67,Hull City,English League Championship,2,England,64,31,50,55,66,73
248661,11601,Niasse,C. Niasse,Cheikh Ahmet Tidian Niasse,"CDM, CB",67,LOSC Lille,French Ligue 1,1,Senegal,59,44,59,64,64,70
250781,11666,Oswald,F. Oswald,Ferdinand Oswald,GK,67,WSG Tirol,Austrian Football Bundesliga,1,Germany,,,,,,
250959,19841,Stiller,A. Stiller,Angelo Stiller,"CDM, CM",67,TSG Hoffenheim,German 1. Bundesliga,1,Germany,64,53,72,67,60,63
250962,11711,Luković,A. Luković,Andrija Luković,"CAM, CM",67,Belenenses SAD,Portuguese Liga ZON SAGRES,1,Serbia,72,65,64,68,58,71
251011,11724,Kirian,Kirian,Kirian Rodríguez Concepción,"CM, LM, CAM",67,Unión Deportiva Las Palmas,Spanish Segunda División,2,Spain,64,57,65,69,54,69
251019,11726,Petrášek,T. Petrášek,Tomáš Petrášek,CB,67,Raków Częstochowa,Polish T-Mobile Ekstraklasa,1,Czech Republic,64,45,38,43,67,79
251026,11729,Schwarz,P. Schwarz,Petr Schwarz,"CM, CB, CF",67,Śląsk Wrocław,Polish T-Mobile Ekstraklasa,1,Czech Republic,69,61,67,65,61,72
251057,11746,Vâlceanu,O. Vâlceanu,Octavian Gabriel Vâlceanu,GK,67,Gaz Metan Mediaş,Romanian Liga I,1,Romania,,,,,,
251155,11771,Halaïmia,M. Halaïmia,Mohamed Réda Halaïmia,"RWB, RB, LB",67,K Beerschot VA,Belgian Jupiler Pro League,1,Algeria,75,27,54,60,64,69
251194,18490,Tlolane,T. Tlolane,Tebogo Tlolane,"LB, LM, LW",67,Orlando Pirates,South African Premier Division,1,South Africa,69,26,57,64,62,60
251229,11793,Yeboah,K. Yeboah,Kelvin Kwarteng Yeboah,ST,67,SK Sturm Graz,Austrian Football Bundesliga,1,Ghana,91,65,56,69,23,63
251260,11798,Kramer,B. Kramer,Blaž Kramer,ST,67,FC Zürich,Swiss Super League,1,Slovenia,73,65,54,64,36,74
251309,11813,Soumaré,B. Soumaré,Bryan Soumaré,"CAM, RM",67,Dijon FCO,French Ligue 2,2,France,65,57,67,71,58,60
251330,11817,Müller,V. Müller,Vincent Carsten Maria Müller,GK,67,PSV,Holland Eredivisie,1,Germany,,,,,,
251337,11821,Alex Suárez,Alex Suárez,José Alejandro Suárez Suárez,"CB, RB",67,Unión Deportiva Las Palmas,Spanish Segunda División,2,Spain,69,36,52,50,67,66
251362,11828,Štiglec,D. Štiglec,Dino Štiglec,"LWB, LM, CB",67,Śląsk Wrocław,Polish T-Mobile Ekstraklasa,1,Croatia,67,43,58,60,64,77
251405,11845,Ehlers,K. Ehlers,Kevin Ehlers,CB,67,SG Dynamo Dresden,German 2. Bundesliga,2,Germany,65,29,51,52,68,67
251431,11854,Malone,M. Malone,Maurice Maximilian Malone,"LM, RM",67,1. FC Heidenheim 1846,German 2. Bundesliga,2,Germany,80,66,59,67,31,69
251441,11857,Ben Balla,Y. Ben Balla,Yassin Ben Balla,"CDM, CM",67,FC Ingolstadt 04,German 2. Bundesliga,2,France,67,51,53,61,67,69
251545,11886,Churlinov,D. Churlinov,Darko Churlinov,"LM, RM",67,FC Schalke 04,German 2. Bundesliga,2,North Macedonia,75,60,60,72,31,49
251547,11887,Schnegg,D. Schnegg,David Schnegg,LB,67,Venezia FC,Italian Serie A,1,Austria,73,53,60,65,63,74
251551,11890,Niangbo,A. Niangbo,Dogbole Franck Anderson Niangbo,"ST, LW",67,SK Sturm Graz,Austrian Football Bundesliga,1,Côte d'Ivoire,90,65,55,72,23,53
251599,19861,Riki,Riki,Ricardo Rodríguez Gil Carcedo,"CAM, CM",67,Burgos CF,Spanish Segunda División,2,Spain,70,62,66,69,48,54
251636,11919,Haruț,D. Haruț,Denis Graţian Haruţ,"RB, CB",67,FCSB (Steaua),Romanian Liga I,1,Romania,74,41,59,57,64,71
251644,11921,Odei,Odei,Odei Onaindia Zabala,CB,67,CD Mirandés,Spanish Segunda División,2,Spain,60,34,47,48,69,75
251751,18514,Agouzoul,S. Agouzoul,Saad Agouzoul,CB,67,LOSC Lille,French Ligue 1,1,Morocco,55,38,53,51,67,67
251754,11937,Kersten,S. Kersten,Sam Kersten,CB,67,PEC Zwolle,Holland Eredivisie,1,Netherlands,55,44,49,49,67,73
251914,11984,Simón Moreno,Simón Moreno,Simón Moreno Barroso,"ST, RW",67,CD Mirandés,Spanish Segunda División,2,Spain,74,67,52,65,21,57
251916,11985,Yade,P. Yade,Pape Ndiaga Yade,"ST, LW",67,FC Metz,French Ligue 1,1,Senegal,79,68,59,69,29,64
251936,19875,Petkovski,P. Petkovski,Petar Petkovski,"LW, RW",67,FC Botoşani,Romanian Liga I,1,North Macedonia,78,69,53,71,31,49
252027,12006,Vranckx,A. Vranckx,Aster Jan Vranckx,"CM, CDM",67,VfL Wolfsburg,German 1. Bundesliga,1,Belgium,72,57,65,68,60,73
252141,18522,Janošek,D. Janošek,Dominik Janošek,"CM, CDM, CAM",67,FC Viktoria Plzeň,Czech Republic Gambrinus Liga,1,Czech Republic,72,62,63,68,62,69
252193,19886,Ruiz,R. Ruiz,Ramiro Ruiz Rodríguez,"LM, ST",67,Atlético Tucumán,Argentina Primera División,1,Argentina,68,62,65,65,36,64
252259,12064,Millot,E. Millot,Enzo Camille Alain Millot,"CAM, CM",67,VfB Stuttgart,German 1. Bundesliga,1,France,65,60,66,71,52,44
252318,12081,Behounek,R. Behounek,Raffael Behounek,CB,67,WSG Tirol,Austrian Football Bundesliga,1,Austria,65,28,45,46,65,78
252383,12097,Zerrouki,R. Zerrouki,Ramiz Larbi Zerrouki,"CM, CDM",67,FC Twente,Holland Eredivisie,1,Algeria,74,54,65,70,62,74
252485,12120,Obeng,S. Obeng,Samuel Obeng Gyabaa,"ST, LM",67,Real Oviedo,Spanish Segunda División,2,Ghana,79,68,46,61,24,75
252488,12121,Sardella,K. Sardella,Killian Sardella,"RB, LB",67,RSC Anderlecht,Belgian Jupiler Pro League,1,Belgium,74,37,65,73,60,57
252489,12122,Kana,M. Kana,Marco Kana,"CDM, CB, CM",67,RSC Anderlecht,Belgian Jupiler Pro League,1,Belgium,70,32,63,68,65,65
252552,12142,Tzolakis,K. Tzolakis,Konstantinos Tzolakis,GK,67,Olympiacos CFP,Greek Super League,1,Greece,,,,,,
252577,12148,João Ferreira,João Ferreira,João Diogo Fonseca Ferreira,RB,67,Vitória de Guimarães,Portuguese Liga ZON SAGRES,1,Portugal,78,42,53,63,59,65
252704,12165,Sala,M. Sala,Marco Sala,"LB, LM",67,Crotone,Italian Serie B,2,Italy,72,36,55,67,63,58
252706,12166,López,E. López,Elías Sebastián López,RB,67,Godoy Cruz,Argentina Primera División,1,Argentina,83,45,60,71,59,71
252716,12169,Paluli,M. Paluli,Murat Paluli,RB,67,Göztepe SK,Turkish Süper Lig,1,Turkey,71,36,54,66,64,66
252723,12170,Ernesto,Ernesto,Ernesto Gómez Muñoz,"RM, LM",67,Burgos CF,Spanish Segunda División,2,Spain,77,64,62,67,29,56
252738,19906,Dimitrov,K. Dimitrov,Kristian Traychev Dimitrov,CB,67,Hajduk Split,Croatian Prva HNL,1,Bulgaria,58,27,42,45,68,71
252793,12187,Harwood-Bellis,T. Harwood-Bellis,Taylor Harwood-Bellis,CB,67,RSC Anderlecht,Belgian Jupiler Pro League,1,England,66,35,53,58,67,70
252865,12203,Iker Losada,Iker Losada,Iker Losada Aragunde,"ST, RW",67,RC Celta de Vigo,Spain Primera Division,1,Spain,69,69,52,70,34,52
252917,12216,Kayan,Y. Kayan,Yalçın Kayan,"CDM, CM",67,Göztepe SK,Turkish Süper Lig,1,Turkey,65,54,63,65,65,67
253138,12274,Tsingaras,T. Tsingaras,Theocharis Tsingaras,"CDM, CM",67,PAOK,Greek Super League,1,Greece,68,58,64,65,64,64
253144,18539,Gogoua,C. Gogoua,Cedric Gogoua Kouame,CB,67,PFC CSKA Moscow,Russian Premier League,1,Côte d'Ivoire,69,36,45,47,68,69
253347,12328,Corozo,W. Corozo,Washington Bryan Corozo Becerra,"ST, RW, LW",67,Club Universidad Nacional,Mexican Liga MX,1,Ecuador,86,59,55,71,31,75
253400,12341,Vitao,Vitao,Vitor Eduardo da Silva Matos,CB,67,Shakhtar Donetsk,Ukrainian Premier League,1,Brazil,66,33,48,54,67,64
253416,12346,Raúl García,Raúl García,Raúl García de Haro,ST,67,Real Betis Balompié,Spain Primera Division,1,Spain,66,67,49,64,24,56
